6mm Copper Pipe,,8mm Copper Pipe,,10mm Copper Pipe,,15mm Copper Pipe,,20mm Copper Pipe,,25mm Copper Pipe,,32mm Copper Pipe,,40mm Copper Pipe,,50mm Copper Pipe,,65mm Copper Pipe,,80mm Copper Pipe,,100mm Copper Pipe,
kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h
0.1858,0.376,0.1858,0.81,0.1858,1.134,0.1858,3.304,0.1858,10.379,0.1858,24.296,0.1858,45.314,0.1858,77.33,0.1858,175.568,,,,,,
0.1859,0.376,0.1859,0.81,0.1859,1.135,0.1859,3.305,0.1859,10.382,0.1859,24.305,0.1859,45.327,0.1859,77.354,0.1859,175.628,,,,,,
0.186,0.376,0.186,0.81,0.186,1.135,0.186,3.306,0.186,10.385,0.186,24.314,0.186,45.339,0.186,77.379,0.186,175.688,,,,,,
0.1861,0.376,0.1861,0.811,0.1861,1.135,0.1861,3.308,0.1861,10.389,0.1861,24.323,0.1861,45.351,0.1861,77.404,0.1861,175.749,,,,,,
0.1862,0.376,0.1862,0.811,0.1862,1.136,0.1862,3.309,0.1862,10.392,0.1862,24.332,0.1862,45.363,0.1862,77.428,0.1862,175.809,,,,,,
0.1863,0.376,0.1863,0.811,0.1863,1.136,0.1863,3.31,0.1863,10.395,0.1863,24.341,0.1863,45.376,0.1863,77.453,0.1863,175.869,,,,,,
0.1864,0.376,0.1864,0.812,0.1864,1.137,0.1864,3.311,0.1864,10.398,0.1864,24.35,0.1864,45.388,0.1864,77.477,0.1864,175.93,,,,,,
0.1865,0.377,0.1865,0.812,0.1865,1.137,0.1865,3.312,0.1865,10.402,0.1865,24.359,0.1865,45.4,0.1865,77.502,0.1865,175.99,,,,,,
0.1866,0.377,0.1866,0.812,0.1866,1.137,0.1866,3.314,0.1866,10.405,0.1866,24.368,0.1866,45.413,0.1866,77.526,0.1866,176.051,,,,,,
0.1867,0.377,0.1867,0.812,0.1867,1.138,0.1867,3.315,0.1867,10.408,0.1867,24.377,0.1867,45.425,0.1867,77.551,0.1867,176.111,,,,,,
0.1868,0.377,0.1868,0.813,0.1868,1.138,0.1868,3.316,0.1868,10.412,0.1868,24.386,0.1868,45.437,0.1868,77.575,0.1868,176.171,,,,,,
0.1869,0.377,0.1869,0.813,0.1869,1.138,0.1869,3.317,0.1869,10.415,0.1869,24.395,0.1869,45.449,0.1869,77.6,0.1869,176.232,,,,,,
0.187,0.377,0.187,0.813,0.187,1.139,0.187,3.319,0.187,10.418,0.187,24.404,0.187,45.462,0.187,77.625,0.187,176.292,,,,,,
0.1871,0.377,0.1871,0.813,0.1871,1.139,0.1871,3.32,0.1871,10.421,0.1871,24.413,0.1871,45.474,0.1871,77.649,0.1871,176.352,,,,,,
0.1872,0.377,0.1872,0.814,0.1872,1.14,0.1872,3.321,0.1872,10.425,0.1872,24.422,0.1872,45.486,0.1872,77.674,0.1872,176.413,,,,,,
0.1873,0.377,0.1873,0.814,0.1873,1.14,0.1873,3.322,0.1873,10.428,0.1873,24.431,0.1873,45.499,0.1873,77.698,0.1873,176.473,,,,,,
0.1874,0.377,0.1874,0.814,0.1874,1.14,0.1874,3.323,0.1874,10.431,0.1874,24.44,0.1874,45.511,0.1874,77.723,0.1874,176.533,,,,,,
0.1875,0.377,0.1875,0.815,0.1875,1.141,0.1875,3.325,0.1875,10.435,0.1875,24.449,0.1875,45.523,0.1875,77.747,0.1875,176.594,,,,,,
0.1876,0.378,0.1876,0.815,0.1876,1.141,0.1876,3.326,0.1876,10.438,0.1876,24.458,0.1876,45.535,0.1876,77.772,0.1876,176.654,,,,,,
0.1877,0.378,0.1877,0.815,0.1877,1.141,0.1877,3.327,0.1877,10.441,0.1877,24.467,0.1877,45.548,0.1877,77.796,0.1877,176.714,,,,,,
0.1878,0.378,0.1878,0.815,0.1878,1.142,0.1878,3.328,0.1878,10.444,0.1878,24.476,0.1878,45.56,0.1878,77.821,0.1878,176.775,,,,,,
0.1879,0.378,0.1879,0.816,0.1879,1.142,0.1879,3.33,0.1879,10.448,0.1879,24.485,0.1879,45.572,0.1879,77.845,0.1879,176.835,,,,,,
0.188,0.378,0.188,0.816,0.188,1.142,0.188,3.331,0.188,10.451,0.188,24.494,0.188,45.584,0.188,77.87,0.188,176.896,,,,,,
0.1881,0.378,0.1881,0.816,0.1881,1.143,0.1881,3.332,0.1881,10.454,0.1881,24.503,0.1881,45.597,0.1881,77.895,0.1881,176.956,,,,,,
0.1882,0.378,0.1882,0.816,0.1882,1.143,0.1882,3.333,0.1882,10.457,0.1882,24.512,0.1882,45.609,0.1882,77.919,0.1882,177.016,,,,,,
0.1883,0.378,0.1883,0.817,0.1883,1.144,0.1883,3.335,0.1883,10.461,0.1883,24.521,0.1883,45.621,0.1883,77.944,0.1883,177.077,,,,,,
0.1884,0.378,0.1884,0.817,0.1884,1.144,0.1884,3.336,0.1884,10.464,0.1884,24.53,0.1884,45.634,0.1884,77.968,0.1884,177.137,,,,,,
0.1885,0.378,0.1885,0.817,0.1885,1.144,0.1885,3.337,0.1885,10.467,0.1885,24.539,0.1885,45.646,0.1885,77.993,0.1885,177.197,,,,,,
0.1886,0.378,0.1886,0.818,0.1886,1.145,0.1886,3.338,0.1886,10.471,0.1886,24.549,0.1886,45.658,0.1886,78.017,0.1886,177.258,,,,,,
0.1887,0.379,0.1887,0.818,0.1887,1.145,0.1887,3.339,0.1887,10.474,0.1887,24.558,0.1887,45.67,0.1887,78.042,0.1887,177.318,,,,,,
0.1888,0.379,0.1888,0.818,0.1888,1.145,0.1888,3.341,0.1888,10.477,0.1888,24.567,0.1888,45.683,0.1888,78.066,0.1888,177.378,,,,,,
0.1889,0.379,0.1889,0.818,0.1889,1.146,0.1889,3.342,0.1889,10.48,0.1889,24.576,0.1889,45.695,0.1889,78.091,0.1889,177.439,,,,,,
0.189,0.379,0.189,0.819,0.189,1.146,0.189,3.343,0.189,10.484,0.189,24.585,0.189,45.707,0.189,78.116,0.189,177.499,,,,,,
0.1891,0.379,0.1891,0.819,0.1891,1.147,0.1891,3.344,0.1891,10.487,0.1891,24.594,0.1891,45.719,0.1891,78.14,0.1891,177.559,,,,,,
0.1892,0.379,0.1892,0.819,0.1892,1.147,0.1892,3.346,0.1892,10.49,0.1892,24.603,0.1892,45.732,0.1892,78.165,0.1892,177.62,,,,,,
0.1893,0.379,0.1893,0.82,0.1893,1.147,0.1893,3.347,0.1893,10.493,0.1893,24.612,0.1893,45.744,0.1893,78.189,0.1893,177.68,,,,,,
0.1894,0.379,0.1894,0.82,0.1894,1.148,0.1894,3.348,0.1894,10.497,0.1894,24.621,0.1894,45.756,0.1894,78.214,0.1894,177.741,,,,,,
0.1895,0.379,0.1895,0.82,0.1895,1.148,0.1895,3.349,0.1895,10.5,0.1895,24.63,0.1895,45.769,0.1895,78.238,0.1895,177.801,,,,,,
0.1896,0.379,0.1896,0.82,0.1896,1.148,0.1896,3.35,0.1896,10.503,0.1896,24.639,0.1896,45.781,0.1896,78.263,0.1896,177.861,,,,,,
0.1897,0.379,0.1897,0.821,0.1897,1.149,0.1897,3.352,0.1897,10.507,0.1897,24.648,0.1897,45.793,0.1897,78.287,0.1897,177.922,,,,,,
0.1898,0.38,0.1898,0.821,0.1898,1.149,0.1898,3.353,0.1898,10.51,0.1898,24.657,0.1898,45.805,0.1898,78.312,0.1898,177.982,,,,,,
0.1899,0.38,0.1899,0.821,0.1899,1.149,0.1899,3.354,0.1899,10.513,0.1899,24.666,0.1899,45.818,0.1899,78.337,0.1899,178.042,,,,,,
0.19,0.38,0.19,0.821,0.19,1.15,0.19,3.355,0.19,10.516,0.19,24.675,0.19,45.83,0.19,78.361,0.19,178.103,,,,,,
0.1901,0.38,0.1901,0.822,0.1901,1.15,0.1901,3.357,0.1901,10.52,0.1901,24.684,0.1901,45.842,0.1901,78.386,0.1901,178.163,,,,,,
0.1902,0.38,0.1902,0.822,0.1902,1.151,0.1902,3.358,0.1902,10.523,0.1902,24.693,0.1902,45.855,0.1902,78.41,0.1902,178.223,,,,,,
0.1903,0.38,0.1903,0.822,0.1903,1.151,0.1903,3.359,0.1903,10.526,0.1903,24.702,0.1903,45.867,0.1903,78.435,0.1903,178.284,,,,,,
0.1904,0.38,0.1904,0.823,0.1904,1.151,0.1904,3.36,0.1904,10.529,0.1904,24.711,0.1904,45.879,0.1904,78.459,0.1904,178.344,,,,,,
0.1905,0.38,0.1905,0.823,0.1905,1.152,0.1905,3.362,0.1905,10.533,0.1905,24.72,0.1905,45.891,0.1905,78.484,0.1905,178.404,,,,,,
0.1906,0.38,0.1906,0.823,0.1906,1.152,0.1906,3.363,0.1906,10.536,0.1906,24.729,0.1906,45.904,0.1906,78.508,0.1906,178.465,,,,,,
0.1907,0.38,0.1907,0.823,0.1907,1.152,0.1907,3.364,0.1907,10.539,0.1907,24.738,0.1907,45.916,0.1907,78.533,0.1907,178.525,,,,,,
0.1908,0.38,0.1908,0.824,0.1908,1.153,0.1908,3.365,0.1908,10.543,0.1908,24.747,0.1908,45.928,0.1908,78.557,0.1908,178.586,,,,,,
0.1909,0.381,0.1909,0.824,0.1909,1.153,0.1909,3.366,0.1909,10.546,0.1909,24.756,0.1909,45.94,0.1909,78.582,0.1909,178.646,,,,,,
0.191,0.381,0.191,0.824,0.191,1.154,0.191,3.368,0.191,10.549,0.191,24.765,0.191,45.953,0.191,78.607,0.191,178.706,,,,,,
0.1911,0.381,0.1911,0.824,0.1911,1.154,0.1911,3.369,0.1911,10.552,0.1911,24.774,0.1911,45.965,0.1911,78.631,0.1911,178.767,,,,,,
0.1912,0.381,0.1912,0.825,0.1912,1.154,0.1912,3.37,0.1912,10.556,0.1912,24.783,0.1912,45.977,0.1912,78.656,0.1912,178.827,,,,,,
0.1913,0.381,0.1913,0.825,0.1913,1.155,0.1913,3.371,0.1913,10.559,0.1913,24.792,0.1913,45.99,0.1913,78.68,0.1913,178.887,,,,,,
0.1914,0.381,0.1914,0.825,0.1914,1.155,0.1914,3.373,0.1914,10.562,0.1914,24.801,0.1914,46.002,0.1914,78.705,0.1914,178.948,,,,,,
0.1915,0.381,0.1915,0.826,0.1915,1.155,0.1915,3.374,0.1915,10.565,0.1915,24.81,0.1915,46.014,0.1915,78.729,0.1915,179.008,,,,,,
0.1916,0.381,0.1916,0.826,0.1916,1.156,0.1916,3.375,0.1916,10.569,0.1916,24.819,0.1916,46.026,0.1916,78.754,0.1916,179.068,,,,,,
0.1917,0.381,0.1917,0.826,0.1917,1.156,0.1917,3.376,0.1917,10.572,0.1917,24.828,0.1917,46.039,0.1917,78.778,0.1917,179.129,,,,,,
0.1918,0.381,0.1918,0.826,0.1918,1.156,0.1918,3.378,0.1918,10.575,0.1918,24.837,0.1918,46.051,0.1918,78.803,0.1918,179.189,,,,,,
0.1919,0.381,0.1919,0.827,0.1919,1.157,0.1919,3.379,0.1919,10.579,0.1919,24.846,0.1919,46.063,0.1919,78.828,0.1919,179.249,,,,,,
0.192,0.382,0.192,0.827,0.192,1.157,0.192,3.38,0.192,10.582,0.192,24.855,0.192,46.075,0.192,78.852,0.192,179.31,,,,,,
0.1921,0.382,0.1921,0.827,0.1921,1.158,0.1921,3.381,0.1921,10.585,0.1921,24.864,0.1921,46.088,0.1921,78.877,0.1921,179.37,,,,,,
0.1922,0.382,0.1922,0.828,0.1922,1.158,0.1922,3.382,0.1922,10.588,0.1922,24.873,0.1922,46.1,0.1922,78.901,0.1922,179.431,,,,,,
0.1923,0.382,0.1923,0.828,0.1923,1.158,0.1923,3.384,0.1923,10.592,0.1923,24.882,0.1923,46.112,0.1923,78.926,0.1923,179.491,,,,,,
0.1924,0.382,0.1924,0.828,0.1924,1.159,0.1924,3.385,0.1924,10.595,0.1924,24.891,0.1924,46.125,0.1924,78.95,0.1924,179.551,,,,,,
0.1925,0.382,0.1925,0.828,0.1925,1.159,0.1925,3.386,0.1925,10.598,0.1925,24.9,0.1925,46.137,0.1925,78.975,0.1925,179.612,,,,,,
0.1926,0.382,0.1926,0.829,0.1926,1.159,0.1926,3.387,0.1926,10.601,0.1926,24.909,0.1926,46.149,0.1926,78.999,0.1926,179.672,,,,,,
0.1927,0.382,0.1927,0.829,0.1927,1.16,0.1927,3.389,0.1927,10.605,0.1927,24.918,0.1927,46.161,0.1927,79.024,0.1927,179.732,,,,,,
0.1928,0.382,0.1928,0.829,0.1928,1.16,0.1928,3.39,0.1928,10.608,0.1928,24.927,0.1928,46.174,0.1928,79.049,0.1928,179.793,,,,,,
0.1929,0.382,0.1929,0.829,0.1929,1.161,0.1929,3.391,0.1929,10.611,0.1929,24.936,0.1929,46.186,0.1929,79.073,0.1929,179.853,,,,,,
0.193,0.382,0.193,0.83,0.193,1.161,0.193,3.392,0.193,10.615,0.193,24.945,0.193,46.198,0.193,79.098,0.193,179.913,,,,,,
0.1931,0.383,0.1931,0.83,0.1931,1.161,0.1931,3.393,0.1931,10.618,0.1931,24.954,0.1931,46.211,0.1931,79.122,0.1931,179.974,,,,,,
0.1932,0.383,0.1932,0.83,0.1932,1.162,0.1932,3.395,0.1932,10.621,0.1932,24.963,0.1932,46.223,0.1932,79.147,0.1932,180.034,,,,,,
0.1933,0.383,0.1933,0.831,0.1933,1.162,0.1933,3.396,0.1933,10.624,0.1933,24.972,0.1933,46.235,0.1933,79.171,0.1933,180.094,,,,,,
0.1934,0.383,0.1934,0.831,0.1934,1.162,0.1934,3.397,0.1934,10.628,0.1934,24.981,0.1934,46.247,0.1934,79.196,0.1934,180.155,,,,,,
0.1935,0.383,0.1935,0.831,0.1935,1.163,0.1935,3.398,0.1935,10.631,0.1935,24.99,0.1935,46.26,0.1935,79.22,0.1935,180.215,,,,,,
0.1936,0.383,0.1936,0.831,0.1936,1.163,0.1936,3.4,0.1936,10.634,0.1936,24.999,0.1936,46.272,0.1936,79.245,0.1936,180.276,,,,,,
0.1937,0.383,0.1937,0.832,0.1937,1.163,0.1937,3.401,0.1937,10.637,0.1937,25.008,0.1937,46.284,0.1937,79.269,0.1937,180.336,,,,,,
0.1938,0.383,0.1938,0.832,0.1938,1.164,0.1938,3.402,0.1938,10.641,0.1938,25.017,0.1938,46.296,0.1938,79.294,0.1938,180.396,,,,,,
0.1939,0.383,0.1939,0.832,0.1939,1.164,0.1939,3.403,0.1939,10.644,0.1939,25.026,0.1939,46.309,0.1939,79.319,0.1939,180.457,,,,,,
0.194,0.383,0.194,0.833,0.194,1.165,0.194,3.405,0.194,10.647,0.194,25.035,0.194,46.321,0.194,79.343,0.194,180.517,,,,,,
0.1941,0.383,0.1941,0.833,0.1941,1.165,0.1941,3.406,0.1941,10.651,0.1941,25.044,0.1941,46.333,0.1941,79.368,0.1941,180.577,,,,,,
0.1942,0.384,0.1942,0.833,0.1942,1.165,0.1942,3.407,0.1942,10.654,0.1942,25.053,0.1942,46.346,0.1942,79.392,0.1942,180.638,,,,,,
0.1943,0.384,0.1943,0.833,0.1943,1.166,0.1943,3.408,0.1943,10.657,0.1943,25.062,0.1943,46.358,0.1943,79.417,0.1943,180.698,,,,,,
0.1944,0.384,0.1944,0.834,0.1944,1.166,0.1944,3.409,0.1944,10.66,0.1944,25.071,0.1944,46.37,0.1944,79.441,0.1944,180.758,,,,,,
0.1945,0.384,0.1945,0.834,0.1945,1.166,0.1945,3.411,0.1945,10.664,0.1945,25.08,0.1945,46.382,0.1945,79.466,0.1945,180.819,,,,,,
0.1946,0.384,0.1946,0.834,0.1946,1.167,0.1946,3.412,0.1946,10.667,0.1946,25.089,0.1946,46.395,0.1946,79.49,0.1946,180.879,,,,,,
0.1947,0.384,0.1947,0.834,0.1947,1.167,0.1947,3.413,0.1947,10.67,0.1947,25.098,0.1947,46.407,0.1947,79.515,0.1947,180.939,,,,,,
0.1948,0.384,0.1948,0.835,0.1948,1.168,0.1948,3.414,0.1948,10.673,0.1948,25.107,0.1948,46.419,0.1948,79.54,0.1948,181,,,,,,
0.1949,0.384,0.1949,0.835,0.1949,1.168,0.1949,3.416,0.1949,10.677,0.1949,25.116,0.1949,46.431,0.1949,79.564,0.1949,181.06,,,,,,
0.195,0.384,0.195,0.835,0.195,1.168,0.195,3.417,0.195,10.68,0.195,25.125,0.195,46.444,0.195,79.589,0.195,181.12,,,,,,
0.1951,0.384,0.1951,0.836,0.1951,1.169,0.1951,3.418,0.1951,10.683,0.1951,25.134,0.1951,46.456,0.1951,79.613,0.1951,181.181,,,,,,
0.1952,0.384,0.1952,0.836,0.1952,1.169,0.1952,3.419,0.1952,10.687,0.1952,25.143,0.1952,46.468,0.1952,79.638,0.1952,181.241,,,,,,
0.1953,0.385,0.1953,0.836,0.1953,1.169,0.1953,3.42,0.1953,10.69,0.1953,25.152,0.1953,46.481,0.1953,79.662,0.1953,181.302,,,,,,
0.1954,0.385,0.1954,0.836,0.1954,1.17,0.1954,3.422,0.1954,10.693,0.1954,25.161,0.1954,46.493,0.1954,79.687,0.1954,181.362,,,,,,
0.1955,0.385,0.1955,0.837,0.1955,1.17,0.1955,3.423,0.1955,10.696,0.1955,25.17,0.1955,46.505,0.1955,79.711,0.1955,181.422,,,,,,
0.1956,0.385,0.1956,0.837,0.1956,1.17,0.1956,3.424,0.1956,10.7,0.1956,25.179,0.1956,46.517,0.1956,79.736,0.1956,181.483,,,,,,
0.1957,0.385,0.1957,0.837,0.1957,1.171,0.1957,3.425,0.1957,10.703,0.1957,25.188,0.1957,46.53,0.1957,79.761,0.1957,181.543,,,,,,
0.1958,0.385,0.1958,0.837,0.1958,1.171,0.1958,3.427,0.1958,10.706,0.1958,25.197,0.1958,46.542,0.1958,79.785,0.1958,181.603,,,,,,
0.1959,0.385,0.1959,0.838,0.1959,1.172,0.1959,3.428,0.1959,10.709,0.1959,25.206,0.1959,46.554,0.1959,79.81,0.1959,181.664,,,,,,
0.196,0.385,0.196,0.838,0.196,1.172,0.196,3.429,0.196,10.713,0.196,25.215,0.196,46.567,0.196,79.834,0.196,181.724,,,,,,
0.1961,0.385,0.1961,0.838,0.1961,1.172,0.1961,3.43,0.1961,10.716,0.1961,25.224,0.1961,46.579,0.1961,79.859,0.1961,181.784,,,,,,
0.1962,0.385,0.1962,0.839,0.1962,1.173,0.1962,3.432,0.1962,10.719,0.1962,25.233,0.1962,46.591,0.1962,79.883,0.1962,181.845,,,,,,
0.1963,0.385,0.1963,0.839,0.1963,1.173,0.1963,3.433,0.1963,10.723,0.1963,25.242,0.1963,46.603,0.1963,79.908,0.1963,181.905,,,,,,
0.1964,0.385,0.1964,0.839,0.1964,1.173,0.1964,3.434,0.1964,10.726,0.1964,25.251,0.1964,46.616,0.1964,79.932,0.1964,181.965,,,,,,
0.1965,0.386,0.1965,0.839,0.1965,1.174,0.1965,3.435,0.1965,10.729,0.1965,25.26,0.1965,46.628,0.1965,79.957,0.1965,182.026,,,,,,
0.1966,0.386,0.1966,0.84,0.1966,1.174,0.1966,3.436,0.1966,10.732,0.1966,25.269,0.1966,46.64,0.1966,79.982,0.1966,182.086,,,,,,
0.1967,0.386,0.1967,0.84,0.1967,1.175,0.1967,3.438,0.1967,10.736,0.1967,25.278,0.1967,46.652,0.1967,80.006,0.1967,182.147,,,,,,
0.1968,0.386,0.1968,0.84,0.1968,1.175,0.1968,3.439,0.1968,10.739,0.1968,25.287,0.1968,46.665,0.1968,80.031,0.1968,182.207,,,,,,
0.1969,0.386,0.1969,0.841,0.1969,1.175,0.1969,3.44,0.1969,10.742,0.1969,25.296,0.1969,46.677,0.1969,80.055,0.1969,182.267,,,,,,
0.197,0.386,0.197,0.841,0.197,1.176,0.197,3.441,0.197,10.745,0.197,25.305,0.197,46.689,0.197,80.08,0.197,182.328,,,,,,
0.1971,0.386,0.1971,0.841,0.1971,1.176,0.1971,3.443,0.1971,10.749,0.1971,25.314,0.1971,46.702,0.1971,80.104,0.1971,182.388,,,,,,
0.1972,0.386,0.1972,0.841,0.1972,1.176,0.1972,3.444,0.1972,10.752,0.1972,25.323,0.1972,46.714,0.1972,80.129,0.1972,182.448,,,,,,
0.1973,0.386,0.1973,0.842,0.1973,1.177,0.1973,3.445,0.1973,10.755,0.1973,25.332,0.1973,46.726,0.1973,80.153,0.1973,182.509,,,,,,
0.1974,0.386,0.1974,0.842,0.1974,1.177,0.1974,3.446,0.1974,10.759,0.1974,25.341,0.1974,46.738,0.1974,80.178,0.1974,182.569,,,,,,
0.1975,0.386,0.1975,0.842,0.1975,1.177,0.1975,3.447,0.1975,10.762,0.1975,25.35,0.1975,46.751,0.1975,80.202,0.1975,182.629,,,,,,
0.1976,0.387,0.1976,0.842,0.1976,1.178,0.1976,3.449,0.1976,10.765,0.1976,25.359,0.1976,46.763,0.1976,80.227,0.1976,182.69,,,,,,
0.1977,0.387,0.1977,0.843,0.1977,1.178,0.1977,3.45,0.1977,10.768,0.1977,25.368,0.1977,46.775,0.1977,80.252,0.1977,182.75,,,,,,
0.1978,0.387,0.1978,0.843,0.1978,1.179,0.1978,3.451,0.1978,10.772,0.1978,25.377,0.1978,46.788,0.1978,80.276,0.1978,182.81,,,,,,
0.1979,0.387,0.1979,0.843,0.1979,1.179,0.1979,3.452,0.1979,10.775,0.1979,25.386,0.1979,46.8,0.1979,80.301,0.1979,182.871,,,,,,
0.198,0.387,0.198,0.844,0.198,1.179,0.198,3.454,0.198,10.778,0.198,25.395,0.198,46.812,0.198,80.325,0.198,182.931,,,,,,
0.1981,0.387,0.1981,0.844,0.1981,1.18,0.1981,3.455,0.1981,10.782,0.1981,25.404,0.1981,46.824,0.1981,80.35,0.1981,182.992,,,,,,
0.1982,0.387,0.1982,0.844,0.1982,1.18,0.1982,3.456,0.1982,10.785,0.1982,25.413,0.1982,46.837,0.1982,80.374,0.1982,183.052,,,,,,
0.1983,0.387,0.1983,0.844,0.1983,1.18,0.1983,3.457,0.1983,10.788,0.1983,25.422,0.1983,46.849,0.1983,80.399,0.1983,183.112,,,,,,
0.1984,0.387,0.1984,0.845,0.1984,1.181,0.1984,3.459,0.1984,10.791,0.1984,25.431,0.1984,46.861,0.1984,80.423,0.1984,183.173,,,,,,
0.1985,0.387,0.1985,0.845,0.1985,1.181,0.1985,3.46,0.1985,10.795,0.1985,25.44,0.1985,46.873,0.1985,80.448,0.1985,183.233,,,,,,
0.1986,0.387,0.1986,0.845,0.1986,1.182,0.1986,3.461,0.1986,10.798,0.1986,25.449,0.1986,46.886,0.1986,80.473,0.1986,183.293,,,,,,
0.1987,0.388,0.1987,0.845,0.1987,1.182,0.1987,3.462,0.1987,10.801,0.1987,25.458,0.1987,46.898,0.1987,80.497,0.1987,183.354,,,,,,
0.1988,0.388,0.1988,0.846,0.1988,1.182,0.1988,3.463,0.1988,10.804,0.1988,25.467,0.1988,46.91,0.1988,80.522,0.1988,183.414,,,,,,
0.1989,0.388,0.1989,0.846,0.1989,1.183,0.1989,3.465,0.1989,10.808,0.1989,25.476,0.1989,46.923,0.1989,80.546,0.1989,183.474,,,,,,
0.199,0.388,0.199,0.846,0.199,1.183,0.199,3.466,0.199,10.811,0.199,25.485,0.199,46.935,0.199,80.571,0.199,183.535,,,,,,
0.1991,0.388,0.1991,0.847,0.1991,1.183,0.1991,3.467,0.1991,10.814,0.1991,25.494,0.1991,46.947,0.1991,80.595,0.1991,183.595,,,,,,
0.1992,0.388,0.1992,0.847,0.1992,1.184,0.1992,3.468,0.1992,10.818,0.1992,25.503,0.1992,46.959,0.1992,80.62,0.1992,183.655,,,,,,
0.1993,0.388,0.1993,0.847,0.1993,1.184,0.1993,3.47,0.1993,10.821,0.1993,25.512,0.1993,46.972,0.1993,80.644,0.1993,183.716,,,,,,
0.1994,0.388,0.1994,0.847,0.1994,1.184,0.1994,3.471,0.1994,10.824,0.1994,25.521,0.1994,46.984,0.1994,80.669,0.1994,183.776,,,,,,
0.1995,0.388,0.1995,0.848,0.1995,1.185,0.1995,3.472,0.1995,10.827,0.1995,25.53,0.1995,46.996,0.1995,80.694,0.1995,183.837,,,,,,
0.1996,0.388,0.1996,0.848,0.1996,1.185,0.1996,3.473,0.1996,10.831,0.1996,25.539,0.1996,47.008,0.1996,80.718,0.1996,183.897,,,,,,
0.1997,0.388,0.1997,0.848,0.1997,1.186,0.1997,3.474,0.1997,10.834,0.1997,25.548,0.1997,47.021,0.1997,80.743,0.1997,183.957,,,,,,
0.1998,0.389,0.1998,0.849,0.1998,1.186,0.1998,3.476,0.1998,10.837,0.1998,25.557,0.1998,47.033,0.1998,80.767,0.1998,184.018,,,,,,
0.1999,0.389,0.1999,0.849,0.1999,1.186,0.1999,3.477,0.1999,10.84,0.1999,25.566,0.1999,47.045,0.1999,80.792,0.1999,184.078,,,,,,
0.2,0.389,0.2,0.849,0.2,1.187,0.2,3.478,0.2,10.844,0.2,25.575,0.2,47.058,0.2,80.816,0.2,184.138,,,,,,
0.2001,0.389,0.2001,0.849,0.2001,1.187,0.2001,3.479,0.2001,10.847,0.2001,25.582,0.2001,47.07,0.2001,80.837,,,,,,,,
0.2002,0.389,0.2002,0.85,0.2002,1.187,0.2002,3.479,0.2002,10.85,0.2002,25.589,0.2002,47.082,0.2002,80.857,,,,,,,,
0.2003,0.389,0.2003,0.85,0.2003,1.188,0.2003,3.48,0.2003,10.853,0.2003,25.596,0.2003,47.094,0.2003,80.878,,,,,,,,
0.2004,0.389,0.2004,0.85,0.2004,1.188,0.2004,3.48,0.2004,10.856,0.2004,25.603,0.2004,47.107,0.2004,80.898,,,,,,,,
0.2005,0.389,0.2005,0.85,0.2005,1.188,0.2005,3.481,0.2005,10.859,0.2005,25.611,0.2005,47.119,0.2005,80.919,,,,,,,,
0.2006,0.389,0.2006,0.85,0.2006,1.189,0.2006,3.481,0.2006,10.862,0.2006,25.618,0.2006,47.131,0.2006,80.939,,,,,,,,
0.2007,0.389,0.2007,0.851,0.2007,1.189,0.2007,3.482,0.2007,10.864,0.2007,25.625,0.2007,47.144,0.2007,80.959,,,,,,,,
0.2008,0.39,0.2008,0.851,0.2008,1.189,0.2008,3.482,0.2008,10.867,0.2008,25.632,0.2008,47.156,0.2008,80.98,,,,,,,,
0.2009,0.39,0.2009,0.851,0.2009,1.19,0.2009,3.483,0.2009,10.87,0.2009,25.639,0.2009,47.168,0.2009,81,,,,,,,,
0.201,0.39,0.201,0.851,0.201,1.19,0.201,3.483,0.201,10.873,0.201,25.646,0.201,47.18,0.201,81.021,,,,,,,,
0.2011,0.39,0.2011,0.851,0.2011,1.19,0.2011,3.484,0.2011,10.876,0.2011,25.654,0.2011,47.193,0.2011,81.041,,,,,,,,
0.2012,0.39,0.2012,0.852,0.2012,1.191,0.2012,3.484,0.2012,10.879,0.2012,25.661,0.2012,47.205,0.2012,81.062,,,,,,,,
0.2013,0.39,0.2013,0.852,0.2013,1.191,0.2013,3.485,0.2013,10.882,0.2013,25.668,0.2013,47.217,0.2013,81.082,,,,,,,,
0.2014,0.39,0.2014,0.852,0.2014,1.191,0.2014,3.485,0.2014,10.885,0.2014,25.675,0.2014,47.229,0.2014,81.103,,,,,,,,
0.2015,0.39,0.2015,0.852,0.2015,1.192,0.2015,3.486,0.2015,10.888,0.2015,25.682,0.2015,47.242,0.2015,81.123,,,,,,,,
0.2016,0.39,0.2016,0.853,0.2016,1.192,0.2016,3.486,0.2016,10.891,0.2016,25.689,0.2016,47.254,0.2016,81.144,,,,,,,,
0.2017,0.39,0.2017,0.853,0.2017,1.192,0.2017,3.487,0.2017,10.894,0.2017,25.697,0.2017,47.266,0.2017,81.164,,,,,,,,
